BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B00L0,chr18&44937546,chr1&792207335,chrZ&5031906,,chrZ&38790646,chr9&11452304,chr9&15406923,chr12&19375029,chr9&10198162,chr9&38788284,chr9&12115196,chrD3&29113174,,chr9&20788831,chr19&37031720,chr6&125172246,chr1&135638479
EOG090B0CPL,chr18&46104412,chr1&789300535,chrZ&4435604,chrZ&98166536,chrZ&38205307,chr14&13428086,chr14&24275718,chr10&16441918,chr14&14155575,chr14&7165255,chr14&16190122,chrD3&28062600,chr3&50959440,chr9&19870879,chr19&38010702,chr6&124228132,
EOG090B084F,chr18&46215881,chr1&789160338,chrZ&4375583,,,chr12&5957202,chr12&7526599,chr7&17359698,chr12&21455088,chr12&27813839,chr12&15654852,chrD3&27948368,chr3&61747067,chr9&19771213,chr19&38077513,chr6&124152336,chr1&161796912
EOG090B0CIY,chr18&47630112,chr2&512361035,chr2&61627360,chr1&92037591,chr2&68815417,chr11&7024975,chr11&11029463,,chr11&12169966,,chr11&16407771,chrB2&11110959,chrX2&25538523,chr5&78454321,chr9&76923119,chr2&184253002,chr2&115413534
EOG090B044O,chr18&48029260,chr1&784752751,chrW&15365252,chrZ&99042455,chrZ&1982622,chr12&7100776,chr12&14217708,chr7&19121450,chr12&12544452,chr12&23484458,chr12&14552371,chrD3&26511397,chr3&63432191,chr9&18564444,chr19&39396704,chr6&122613545,chr1&160524977
EOG090B09RI,chr18&56603027,chr1&768321679,chrZ&638184,chrZ&101476808,chrZ&432711,,chr12&23742351,chr7&35096267,chr12&3223485,chr12&10777783,chr12&4198000,chrD3&18967526,chr3&70767850,chr9&12407842,chr19&45823249,chr6&116721665,chr1&154304193
EOG090B072I,chr18&57550712,chr1&766088217,chrZ&471049,chrZ&101556287,chrZ&318831,,chr12&23852061,chr7&35170810,chr12&3172592,chr12&11459934,chr12&4154940,chrD3&18109160,chr3&71710871,chr9&11714141,chr19&46557531,chr6&116019472,chr1&153263122
EOG090B00BC,chr18&58481823,chr13&10397843,chrZ&220049,chrZ&101681651,chrZ&148261,chr12&6809300,chr12&14648992,chr7&18666336,chr12&16769507,chr12&23030531,chr12&14822154,chrB3&4420958,chr3&72540637,chr9&11075139,chr19&47243370,chr6&115210847,chr1&152406581
EOG090B0DXJ,chr18&61815852,chr2&463383343,chr2&70204999,chr1&83504492,chr2&60509616,chr2&17413870,chr20&16446968,chr9&27115015,chr20&1333708,chr20&19042403,chr20&15417740,chrD3&14739732,chrX3&699750,chr9&9039373,chr19&49431949,chr2&170347816,chr2&73033748
EOG090B00Z9,chr18&62209728,chr2&464385047,chr2&69941888,chr1&83694439,chr2&60698484,chr2&26681494,chr20&29613979,chr9&13672792,chr20&10601000,chr20&24249469,chr20&4761813,chrD3&14336561,chrX3&478490,chr9&8738004,chr19&49683537,chr2&170697438,chr2&72692214
EOG090B08K4,chr18&63331782,chr2&429666486,chr2&69473604,chr1&84219502,chr2&61218501,chr17&12125032,chr17&17950350,chr18&17757029,chr17&10956479,chr17&37145072,chr17&14302257,chrD3&13403245,chrX3&233262,chr9&8019987,chr19&50498035,chr2&171539994,chr2&64337807
EOG090B0CV3,chr18&74148809,chr2&545337427,chr2&93207837,chr1&59233791,chr2&94097717,chr2&25532390,chr20&28175132,chr9&15251764,chr20&9391217,chr20&26330464,chr20&6088645,chrD3&4768430,chr5&82516431,chr9&2632492,chr19&56907976,chr2&194691955,chr4&3454252
EOG090B08PV,chr18&74436501,chr2&544486688,chr2&93083074,chr1&59340724,chr2&93986650,chr2&15003440,chr20&14958,chr9&31926567,,chr20&28037479,Super_Scaffold_28_ctg1&1323233,chrD3&4514827,chrX2&29606839,chr9&2406412,chr19&57064606,chr2&194339816,chr4&3087371
EOG090B0A0N,chr18&75201416,chr2&542010923,chr2&92597854,chr1&59823065,chr2&93503231,chr16&18300032,chr16&13123143,chr11&13138860,chr16&18993622,chr16&28560790,chr16&6156223,chrD3&3837666,,chr9&2000074,chr19&57624301,chr2&193585348,
EOG090B0JY2,chr18&76979127,chr2&537610622,chr2&91732254,chr1&60671325,chr2&92653365,chr16&18565132,chr16&12793952,chr11&13475468,chr16&19327135,chr16&28017668,chr11&17619446,chrD3&2435309,chrX2&28854250,chr9&1156782,chr19&58832167,chr2&192327696,chr4&22598616
EOG090B02QT,chr18&79679948,chr2&529367438,chr2&59124938,chr1&95764558,chr2&72527264,chr11&17760450,chr11&27715723,chr22&28172082,chr11&189114,chr11&32119832,chr11&5521984,chrD3&105665,chrX2&27918319,chr9&239475,chr19&60195118,chr2&189903870,chr4&19881837
EOG090B0DBW,chr19&639926,chr13&58605322,chr10&11229549,chr9&11079796,chr10&10361488,chr3&13810720,chr3&7567062,chr1&10756859,chr3&12945890,chr3&35780410,chr3&4536055,chrA2&209537,,chr1&161565813,chr18&62182422,,chr34&21552963
EOG090B01R7,chr19&868373,chr8&220456335,chr28&4894974,,chr28&4297346,chr4&25916086,chr4&286153,chr23&9654918,,chr13&20296976,chr4&171736,chrA2&366893,chrX1&106142771,chr8&37119775,chr18&62035502,chr22&5404158,chr29&29653441
EOG090B00X1,chr19&2164185,,chr28&889385,chr20&2701542,chr28&1003765,chr4&10144316,chr4&24156015,chr23&11244321,chr4&23948015,chr4&29143532,chr4&23807052,chrA2&1196668,scaffold_93_arrow_ctg1&457557,chr8&38115789,chr18&61025348,chr22&10469329,chr29&24225095
EOG090B0E4S,chr19&2243419,chr8&275703379,chr28&975756,chr20&2789498,chr28&976431,chr17&9629127,chr17&14177629,chr18&21438410,chr17&13888382,,chr17&11765272,chrA2&1268699,,chr8&38182378,chr18&61013831,chr22&10431884,chr29&24192159
EOG090B04IE,chr19&2430911,,chr28&1286424,chrZ&52968669,,,,chr17&3907993,,,,chrA2&1412384,chrX1&105728519,chr3&87001522,chr18&60875163,,chr29&29836788
EOG090B0D9C,chr19&4247147,chr8&238721361,chr28&2167892,chr20&5085717,chr4&1275390,chr22&7054135,chr22&17889821,chr19&18820500,chr22&5313928,chr22&14714024,chr22&6064574,,chrX2&10468962,chr4&115811365,chr3&12432934,chr22&8496670,chr29&13483650
EOG090B03C5,chr19&4402763,,chr28&4491020,chr20&5024206,chr28&3463901,chr4&8424201,chr4&26344451,chr23&5901367,chr4&22185597,chr4&25723841,chr4&22268202,chrA2&3047698,chrX2&8182777,chr8&39689567,chr18&59283530,chr22&8319211,chr29&34540689
EOG090B0HY0,chr19&4658005,chr8&251212798,chr28&4413866,chr20&4938047,chr28&3518118,chr4&13045792,chr4&20114557,chr23&1293933,chr4&27040092,chr4&18751883,chr4&26728118,chrA2&3202094,chrX2&8347090,chr8&39867767,chr18&59126597,chr22&7906217,chr29&33280893
EOG090B09R5,chr19&5455702,,chr9&25432386,chr8&24378832,chr9&25690508,chr4&15303915,chr4&17042973,chr15&36183057,chr4&18421526,chr4&15536459,chr4&10417363,chrA1&225953296,chr1&101037993,chr2&59954104,chr18&58570424,chr9&28789098,S43&5812185
EOG090B06OA,chr19&5916238,,chr28&1395493,chr20&5151240,super_scaffold_28B&1180032,chr17&16165152,chr17&24254681,chr18&11760289,chr17&6433323,,chr17&18319587,chrA2&4048175,chrX1&104486338,chr8&40696587,chr18&58250881,chr22&16714632,chr29&31289207
EOG090B0BZI,chr19&16500793,,,chr20&4219377,,,,,chr4&3600107,,,chrA2&12213251,chrX1&111846122,chr8&47544268,chr18&50016180,chr22&307942,chr29&18326782
EOG090B07LD,chr19&16553679,chr8&237954849,chr28&2282117,chr20&4199636,chr28&4735203,chr4&17290503,chr4&13973927,chr15&33251380,chr4&16045412,chr4&12931363,chr4&8289056,chrA2&12255861,chrX1&111912902,chr8&47584768,chr18&50051200,chr22&346139,chr29&18431220
EOG090B02IF,chr19&16829421,chr8&237209254,chr28&4132833,chr20&4138367,chr28&4769961,chr4&12937431,,chr23&1438837,chr4&26847161,chr4&18853770,chr4&26630940,chrA2&12475743,chrX1&112160013,chr8&47750109,chr18&50225514,chr22&482938,chr29&27687024
EOG090B092A,chr19&17049873,chr8&236467968,chr28&4055957,chr20&4060235,chr28&687156,chr4&11394602,chr4&22453739,chr23&3079165,chr4&25267391,chr4&21120639,chr4&25100808,chrA2&12614091,chrX1&112410962,chr8&47855535,chr18&50354213,chr22&658955,chr29&25515749
EOG090B03EE,chr19&17744791,,scaffold_143_arrow_ctg1&34781,chr20&1182954,chr28&1939477,chr12&4029142,chr12&4572491,chr7&14307718,chr12&19258183,chr12&31335016,chr12&17493564,chrA2&13094255,chr1&22500043,chr3&44112570,chr7&46146015,chr22&3519218,chr29&28677386
EOG090B0JK8,chr19&18307464,chr8&243118651,chr28&3769039,chr20&937649,chr28&2588579,chr4&17745689,chr4&13299270,chr15&32628636,chr4&15517740,chr4&12300862,chr4&7877258,chrA2&13488260,chrX1&113594865,chr3&113666982,chr18&51117526,chr22&1487274,chr29&29543053
EOG090B08XK,chr19&18532169,,chr28&3677632,chr20&830894,chr28&2477812,chr4&10211438,chr4&24104854,chr23&11193636,chr4&24012875,,chr4&23869121,chrA2&13698704,chrX1&113955986,chr8&48847895,chr18&51270698,chr22&1767372,chr29&29151558
EOG090B0ALC,chr19&18899679,chr8&228434750,chr28&3473634,chr20&638025,chr28&2296987,chr4&13083885,chr4&20047293,chr23&1227785,chr4&27076724,chr4&18684104,chr4&26764144,chrA2&13978179,chrX1&114342098,chr8&49091864,chr18&51506105,chr22&2109730,chr29&26197621
EOG090B080P,chr19&19042757,chr8&227580789,chr28&3395259,chr20&548423,,chr17&9802212,chr17&14421728,chr18&21205333,chr17&13685358,,chr17&11926210,chrA2&14088217,chrX1&114438397,chr8&49179520,chr18&51585133,chr22&2229153,chr29&20039614
EOG090B04IY,chr19&19276648,chr8&226470669,chr28&5637293,chr20&397798,scaffold_335_arrow_ctg1&80538,chr17&9717188,chr17&14303707,chr18&21308617,chr17&13786872,,chr17&11846036,chrA2&14256804,chrX1&114932666,chr8&49350209,chr18&51738836,chr22&2719811,chr29&28537450
EOG090B014G,chr19&19645422,chr19&26944803,,NW_022045634.1_ctg1&185361,,chr8&11536651,chr8&23172045,chr4&11330575,chr8&7181983,chr8&17934493,chr8&13478056,chrA2&14545097,chrX2&7703756,,chr18&51981003,scaffold_66_arrow_ctg1&332402,chr35&10533365
EOG090B0DPA,chr19&29606319,chr15&50167064,chr11&8329996,chrZ&970110,chr11&7967714,chr3&27914918,scaffold_32_ctg1&1532367,chr1&38042293,chr3&2833257,chr3&3625729,chr3&28088133,chrE2&38890290,chr11&27202636,chr12&47470407,chr15&2069145,chr12&21142771,chr17&48083365
EOG090B06OK,chr19&29975867,chr7&60575988,chr11&8488573,,chr11&7735763,chr6&7644709,chr6&28187898,chr7&64449567,chr6&9308775,chr6&50566467,chr6&19667831,chrE2&39186782,chr11&27600536,chr12&47288405,chr15&1845968,chr12&21458336,chr17&50067621
EOG090B051P,chr19&32345649,chr7&55648386,chr11&9740985,,chr11&6466560,chr3&24459582,chr3&34823242,chr1&35581314,chr3&3703305,chr3&4934855,chr3&25712152,chrE2&41232177,chr11&29883080,chr12&46091202,chr15&318876,chr12&23276395,chr17&48556817
EOG090B03GS,chr19&32879162,,chr11&9971783,chrZ&12642250,chr11&5691066,chr3&22828118,chr3&33535720,chr1&33116876,chr3&6255963,chr3&7275720,chr3&24134620,chrE2&41663468,chr11&30328540,chr12&4538818,chr15&34211730,chr12&23914591,chr17&48166195
EOG090B02HJ,chr19&33081194,chr7&53764150,chr11&10034896,chrZ&12582688,chr11&3982192,chr3&775675,chr3&35746548,chr1&36444775,,chr3&39365277,,chrE2&41793329,chr11&30480906,chr12&4413072,chr15&34330130,chr12&24082244,
EOG090B09CW,chr19&47130931,chr11&71737904,,NW_022045628.1_ctg1&659956,,chr13&2899107,chr13&12376602,chr14&4677654,chr13&20424513,chr13&3784123,chr13&23737530,chrE2&51719313,chr5&1451857,chr12&18271995,chr15&43157278,scaffold_48_arrow_ctg1&800628,chr41&13146985
EOG090B05FH,chr19&49979094,,chr14&12210296,chr4&69058655,chr14&15461569,chr3&6890070,chr3&18062428,chr1&20966081,chr3&21135264,chr3&30295416,chr3&12146297,chrE2&53774547,chr2&969843,chr12&20907726,chr15&44984705,,chr17&39936559
EOG090B0AAY,chr20&1118774,chr8&4184616,chr20&14073092,chr13&15314412,chr20&9095829,chr5&24134104,chr5&35579673,,fCotGob3_379arrow_ctg1&11381,chr5&1199654,chr5&3823868,chrA3&27809776,chr21&2473041,chr9&83267562,chr23&23870100,chr14&3588820,chr23&20859050
EOG090B08F2,chr20&1440419,chr8&5429552,chr20&14006072,chr13&15239560,chr20&9163454,chr7&4157994,chr7&32734598,chr20&16172858,chr7&20978475,chr7&25146695,chr7&20437906,chrA3&28046317,chr21&2595449,chr9&83037156,chr23&24097551,chr14&3776456,chr23&6572446
EOG090B0GKM,chr20&3046069,chr1&285758534,,chr7&3024844,chr4&2713588,chr22&3699093,chr22&1918635,chr19&4310192,chr22&1496022,chr22&18209153,chr22&2815891,chrA3&29381575,chr4&21140312,chr9&81642551,chr23&25174081,chr5&7951462,chr1&184315219
EOG090B03FG,chr20&3110106,chr1&254318212,,chr7&3002021,chr4&2692661,chr9&16464714,chr9&8312620,chr12&12319946,chr9&15861793,chr9&2240225,chr9&15140844,chrA3&29431557,chr4&21174551,chr9&81567853,chr23&25211232,chr5&7869709,chr1&169443996
EOG090B0G4N,chr20&3190653,chr5&108737633,chr4B&21070598,chr7&2883106,chr4&2571596,chr2&12610221,chr2&31035717,chr23&41925099,chr2&443971,chr2&2039732,chr2&769390,chrA3&29492737,chr4&21218793,chr9&81508210,chr23&25265465,chr5&7610993,chr1&169005499
EOG090B0F68,chr20&3209552,chr10&26792497,chr8&1598836,chr8&43188552,chr8&1504078,chr4&7694908,chr4&27343983,chr23&6848500,chr4&21597225,chr4&24600777,chr4&21724752,chrA3&29508733,chr16&5161211,chr9&81492141,chr23&25279061,chr4&152694749,chr10&12958149
EOG090B04HK,chr20&4175056,chr1&252038242,chr4B&20639372,chr7&3307365,chr4&3074654,chr1&10941055,chr1&17390472,chr6&23071854,chr1&7824141,chr1&23285010,chr1&8627591,chrA3&30317890,chr18&23883094,chr9&80725374,chr23&26014267,chr5&8696882,chr1&170499568
EOG090B03J1,chr20&5547661,,chr3&38730020,chr6&64333725,chr3&111527604,chr24&6285284,chr24&22418787,chr15&2718713,chr24&13945174,chr24&14208455,chr24&9423296,chrA3&31416496,chr9&49318206,chr9&79674807,chr23&26920212,chr3&217168828,chr8&72301847
EOG090B07HR,chr20&5938535,chr3&92955006,chr3&38884897,chr6&64485496,chr3&111437942,chr24&6320345,chr24&22374205,chr15&2765207,chr24&13915265,chr24&14255416,chr24&9460782,chrA3&31717079,chr9&49137557,chr9&79435332,chr23&27193173,chr3&216975671,chr8&72481959
EOG090B038E,chr20&5952016,chr3&93026750,chr3&38900401,chr6&64499868,chr3&111424840,chr15&18662579,chr15&5477308,chr13&25610446,chr15&22232308,chr15&2677897,chr15&21322491,chrA3&31733164,chr9&49108088,,chr23&27207192,chr3&216942245,
EOG090B08A7,chr20&7883593,chr3&95507442,chr3&45502383,chr6&71083747,chr3&87386286,chr8&3735,scaffold_58_ctg1&220786,chr12&37950439,chr8&21753172,chr8&22810277,chr8&2979311,chrA3&33446375,chr9&47879689,chr9&77709177,chr23&28849092,chr3&215894196,chr8&73734689
EOG090B0BSH,chr20&9514853,chr3&98569093,chr3&44764205,chr6&70353161,chr3&88039732,chr24&6537086,chr24&22085826,chr15&3059128,chr24&13659642,chr24&14572523,chr24&9684379,chrA3&35047823,chr9&46884718,chr9&76236163,chr23&30309924,chr3&214626988,chr8&75011810
EOG090B048T,chr20&10405247,,chr3&44428719,chr6&70003233,chr3&88374488,chr15&6739728,chr15&22891754,chr13&9001860,chr15&9092641,chr15&21505155,chr15&9141196,chrA3&35875037,chr9&46420565,chr9&75400680,,chr3&213988992,chr8&75433884
EOG090B05NZ,chr20&13259575,chr3&103838587,chr3&43424939,chr6&69056790,chr3&107252404,chr15&6964467,chr15&22608678,chr13&9281725,chr15&9344305,chr15&21115460,chr15&9376476,chrA3&38419849,chr9&44887634,chr9&72541595,chr23&33682167,chr3&212505658,chr8&76787952
EOG090B09SB,chr20&13785069,chr3&104508380,chr3&43256977,chr6&68890734,chr3&107425413,chr1&965681,chr1&1766885,chr6&180257,chr1&755670,chr8&2293541,Contig12arrow_ctg1&598962,chrA3&38920631,chr9&44617934,chr9&71982781,chr23&34154442,chr3&212176103,chr8&77012685
EOG090B03EG,chr20&14325557,chr3&105210715,chr3&43105210,chr6&68732256,chr3&107579568,chr15&7062646,chr15&22488118,chr13&9409235,chr15&9454162,chr15&20981168,chr15&9482157,chrA3&39464875,chr9&44373673,chr9&71424741,chr23&34668351,chr3&211902933,
EOG090B04AX,chr20&17494074,,chr3&41843121,chr6&67456188,chr3&108704085,chr15&12308913,chr15&15028801,chr13&16705221,chr15&15537558,chr15&12614527,chr15&16206559,chrA3&42437703,chr9&42638853,chr9&68050463,chr23&37849327,chr3&205289216,
EOG090B0877,chr20&17969860,chr3&252498056,chr3&49521660,chr10&30804819,chr3&89176133,chr15&7415345,chr15&22086045,chr13&9839061,chr15&9825180,chr15&20457919,chr15&9847308,chrA3&42867080,chr9&42357627,chr9&67535319,chr23&38317921,chr3&218055702,chr8&45123245
EOG090B02FE,chr20&18142661,,chr3&49552877,chr10&30835044,chr3&89203347,chr1&489405,chr1&2257922,chr6&572842,fCotGob3_64arrow_ctg1&784454,,Contig12arrow_ctg1&345649,chrA3&42989616,chr9&42277668,,chr23&38438155,chr3&218167566,chr8&45064147
EOG090B09U5,chr20&18467507,chr3&251755942,chr3&49610357,chr10&30883481,chr3&89245473,chr1&475697,chr1&2280730,chr6&591947,fCotGob3_300arrow_ctg1&85525,chr10&14227208,Contig12arrow_ctg1&326659,chrA3&43232920,chr9&42204042,chr9&66964490,chr23&38715393,chr3&218240272,chr8&44990604
EOG090B0EJF,chr20&18588073,chr3&144672993,chr3&53798330,chr10&30917616,chr3&89274326,chr1&24580324,chr1&38613421,chr6&3248487,,chr1&44600459,chr1&14467050,chrA3&43333972,chr1&99804760,chr9&66807086,chr23&38801233,chr3&218306858,chr8&68516712
EOG090B007D,chr20&20481291,,chr3&456177,chr6&75812526,chr3&83404822,chr12&13358016,chr22&27755456,chr19&8427882,chr22&14211640,chr22&21226922,chr22&14214981,chrB3&84745930,chr14&13302377,chr1&132325141,chr6&83625670,chr3&219438508,chr8&69559968
EOG090B0IJ7,chr20&20854262,chr13&68887780,chr10&14074254,chr9&8105397,chr10&13193909,chr3&22507399,chr3&30858616,chr1&32609527,chr3&29558803,chr3&10369987,chr3&23342136,chrB3&6895998,chr5&21195072,chr12&41624129,chr28&5044957,chr10&72778964,chr34&3984370
EOG090B0DYR,chr20&25407821,chr3&255335250,chr3&38278917,chr6&63916167,chr3&111898204,chr15&21396540,chr15&997463,chr13&30020111,fCotGob3_92arrow_ctg1&65372,chr15&572933,chr15&21992014,chrA3&49823994,chr9&29920251,chr9&58458610,chr23&44561678,chr3&223947877,chr8&46470894
EOG090B08J7,chr20&31514552,,chr20&14190279,chr13&15444542,chr20&8959414,chr7&1188467,chr7&3010719,chr20&2252760,chr7&911364,chr7&40415912,chr7&18015537,chrA3&26746902,chr21&2310443,chr9&84271531,chr23&22867810,chr14&3000452,chr23&24246038
EOG090B06RG,chr20&32207942,chr8&561268,chr20&14316187,chr13&15599703,chr20&8804887,chr7&3753280,chr7&35353368,chr20&15026176,chr7&21606843,chr7&22829430,chr7&20032058,chrA3&26190970,chr21&2083344,chr9&84797952,chr23&22361191,chr14&2550601,scaffold_414_ctg1&155401
EOG090B03O2,chr20&32309778,,,,,,,,,chr10&19982759,chr7&20025182,chrA3&26131669,chr21&2070952,,,chr14&2528211,chr23&2316309
EOG090B0E39,chr20&32703382,,chr20&14428924,chr13&15718625,chr20&8680967,chr7&24412044,chr7&1480971,chr20&1078611,chr7&1664054,chr7&39161511,chr7&14329860,chrA3&25783502,chr21&1961057,chr9&85186204,chr23&21992689,chr14&2335987,
EOG090B0IT6,chr20&33359043,chr8&45694223,chr20&14546442,chr13&15839804,chr20&8548986,,chr5&5244605,chr5&32707093,chr5&4518305,chr5&30885517,chr5&18932442,chrA3&25242139,chr21&1657556,chr9&85600936,chr23&21520630,chr14&2006978,chr23&17318418
EOG090B09GI,chr20&33676732,chr8&65342819,chr20&152415,chr13&3584600,chr20&3620437,chr7&5890215,chr7&29532896,chr20&20548790,chr7&18486624,chr7&16997764,chr7&22236078,chrA3&24990653,chr15&1007074,chr9&85869004,chr23&21288518,chr14&28897345,chr23&24095231
EOG090B0D49,chr20&33707706,chr8&65271992,chr20&162961,chr13&3613888,chr20&3605394,chr5&18565579,chr5&26765467,,chr5&22042892,chr5&10196828,chr5&7894946,chrA3&24963585,chr15&1020450,chr9&85896947,chr23&21256779,chr14&28883493,chr23&24128581
EOG090B0FHA,chr20&34246070,chr11&34086670,chr15&2744195,chr11&3157009,chr15&11628382,chr12&1785513,chr12&1788764,chr7&11613308,chr12&17447655,chr12&3996491,chr12&20022320,chrD4&32196183,chr2&17485513,chr13&44064594,chr25&4866092,chr13&7621646,chr25&14375427
EOG090B0633,chr20&34560866,chr8&75808830,chr20&1174155,chr13&12214190,chr20&885678,chr5&24128154,chr5&35568970,,fCotGob3_379arrow_ctg1&21491,chr5&1195340,chr5&3806594,chrA3&24094260,chr15&275939,,chr23&20593813,chr14&27046417,chr23&24730953
EOG090B062Z,chr20&34928828,chr8&75452479,chr20&3208347,chr13&3036383,,chr7&4738225,chr7&31645219,chr20&17427708,chr7&20097501,chr7&20066332,chr7&21049581,chrA3&23841104,chr15&394904,chr9&86797041,chr23&20369541,chr14&30545556,chr23&23670841
EOG090B0BUH,chr20&35279197,chr8&70798684,chr20&2007680,chr13&4397338,chr20&2868606,chr5&25084191,scaffold_76_ctg1&657467,chr5&665554,,chr5&771323,chr5&1398756,chrA3&23556588,chr21&317847,chr9&87084376,chr23&20120241,chr14&32858872,chr23&40011539
EOG090B06DQ,chr20&35433909,chr8&71218149,chr20&1907875,chr13&4492187,chr20&2769785,chr5&25258314,scaffold_29_ctg1&2159251,chr5&938981,chr5&29206124,chr16&25819107,chr5&1193521,chrA3&23416302,chr21&379229,chr9&87214059,chr23&19995489,chr2&255131808,chr23&21826307
EOG090B088Z,chr20&35542098,chr8&72115121,chr20&1839615,chr13&4519017,chr20&146877,chr5&22746264,chr5&34447854,chr5&14027803,chr5&28074647,chr5&3446619,chr5&2364381,chrA3&23305909,chr12&56487987,chr9&87289918,chr23&19916445,chr14&33246082,chr23&40197900
EOG090B071M,chr20&35669622,chr8&73398024,chr20&1704920,chr13&12627354,chr20&300865,chr5&20642254,chr5&31236290,chr5&10882185,chr5&25249620,chr5&5019347,chr5&4770889,chrA3&23199443,chr21&473336,chr9&87390200,chr23&19821338,chr14&32346723,chr23&22351387
EOG090B0A5U,chr20&35750507,chr3&320472237,chr3&69533626,chr6&14485257,chr3&44747692,chr24&1664810,chr24&28630028,,chr24&20342218,chr24&1426000,chr24&5099189,chrB2&100596972,chr19&19390935,chr4&168371259,chr3&63126623,chr3&95168623,chr5&112102128
EOG090B0GBD,chr20&36605952,chr8&60313348,chr20&1023344,chr13&12098821,chr20&1029087,chr7&15314312,chr7&16734609,chr20&10356581,chr7&8044843,chr7&14105514,chr7&2952814,chrA3&22408934,chr8&21039569,chr9&88145208,chr23&19111608,chr14&26652790,chr23&25001387
EOG090B0463,chr20&37179357,chr8&47816485,chr20&5168245,chr13&11691846,chr20&6959960,chr5&4171305,chr5&5228038,chr5&32744785,chr5&4502903,chr5&30860232,chr5&18927436,chrA3&21941710,chr21&1370603,chr9&88548902,chr23&18683187,chr14&21391256,chr23&19391040
EOG090B0KVA,chr20&37301264,chr8&47731790,chr20&5206892,chr13&11665886,chr20&6999929,chr5&18912869,chr5&27263613,chr5&7001138,chr5&22431060,chr5&9656407,chr5&7447493,chrA3&21876620,chr21&1348133,chr9&88647230,chr23&18623031,chr14&21351625,chr23&19321101
