BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
36449at7742,chr28&20699904,chr28&22829867,chr18&41561285,chr19&408485,chr5&135187650,chr7&73442196
173047at7742,chr28&20771370,chr28&22899001,chr5&56091023,chr19&341486,chr11&87853250,chr17&58206079
363898at7742,chr28&21567954,chr28&23752490,chr21&25704324,chr19&851826,chr5&135003754,chr7&73736559
109650at7742,chr28&21863787,chr28&24118111,chr5&2873385,chr19&713168,,chr17&58356010
223874at7742,chr28&22969205,chr28&25479216,chr10&33254792,chr19&360734,chr5&135149738,chr7&73570507
344060at7742,chr28&23096677,chr28&25617490,chr15&1891830,chr19&997073,chr5&130246333,chr7&66988371
249530at7742,chr28&25391399,chr28&28422541,chr5&62309048,chr1&187105534,chr9&15284818,chr11&93747394
427883at7742,chr28&25952393,chr28&29043826,chr5&3928065,chr19&8272245,chr11&84911467,chr17&36486700
106855at7742,chr28&25961750,chr28&29055833,,chr19&8274567,chr11&84880643,
147455at7742,chr28&26027137,chr28&29116557,chr5&4015708,chr19&8296841,chr11&84833010,chr17&36534344
277807at7742,chr28&26773703,chr28&29919373,chr5&60891792,chr19&5211150,chr5&130229468,chr7&66927213
308917at7742,chr28&26841220,chr28&30001545,chr10&32882752,chr19&5171955,chr5&130145083,chr7&66629065
412946at7742,chr28&26944606,chr28&30108595,chr21&31244880,chr19&5108257,chr5&130029400,chr7&66114963
126277at7742,chr28&27127739,chr28&30324765,chr15&23923052,chr19&8127024,chr11&85191646,chr17&60447581
4577at7742,chr28&27539292,chr28&30809138,chr15&28234885,chr19&5492191,chr11&75491416,chr17&1650802
334896at7742,chr28&27588280,chr28&30867049,chr15&28227353,chr19&5488307,chr5&124478836,chr12&123471743
427363at7742,chr28&27631501,chr28&30919056,chr15&16328778,chr19&9950519,chr11&72207624,chr17&6641083
253823at7742,chr28&27633926,chr28&30928838,chr15&26850070,chr19&9953495,chr11&72155321,chr17&6579747
376736at7742,chr28&27897064,chr28&31229847,chr21&39893614,chr19&10032251,chr11&72043050,
18541at7742,chr28&28565309,,chr21&26030372,chr19&5921267,chr11&78207583,chr17&28673402
328582at7742,chr28&28696980,chr28&32121207,chr5&56119783,chr19&8338616,chr11&84814432,chr17&36601811
273630at7742,chr28&29128821,chr28&32700058,chr5&56277901,chr19&8547272,chr11&84426220,chr17&36949126
168022at7742,chr28&30198816,chr28&34089199,chr15&28634710,chr19&6372731,chr11&76945881,chr17&30249017
301755at7742,chr28&30469852,chr28&34371022,chr21&40398918,chr19&6334074,chr11&77028242,chr17&30159449
226989at7742,chr28&31416121,chr1&27819862,chr1&20862112,chr4&23889269,chr8&64593123,chr4&165447442
109264at7742,chr28&31661106,chr28&35823573,chr15&15469095,chr19&5957838,chr11&78166749,chr17&28728814
197023at7742,chr28&31917554,,chr15&15786457,chr19&8702653,chr11&84079592,chr17&37411366
29855at7742,chr28&31978728,,,chr19&8744851,chr11&83967127,chr17&37518940
146804at7742,chr28&32114621,chr28&36322987,chr21&38855603,chr19&8779690,,chr17&37614296
412816at7742,chr29&3002317,chr29&3341565,chr22&19547822,chr28&1436215,chr17&56607744,chr19&5678551
384476at7742,chr29&5406638,chr29&5818944,chr11&5842682,chr28&3266886,chr10&80249476,chr19&1383836
330116at7742,chr29&5420533,chr29&5839843,chr11&5855966,chr28&3270626,chr10&80258317,chr19&1397359
292271at7742,chr29&5490293,chr29&5876727,chr11&5880627,chr28&3273828,,
61935at7742,chr29&8891345,chr29&9496718,chr22&19018602,chr28&2799499,chr10&79736234,chr17&62117997
211495at7742,chr29&10978100,chr29&11701581,chr2&59046036,chr28&3095588,chr10&80116618,chr19&1206914
415659at7742,chr29&11756825,chr29&12515610,chr11&6136374,chr19&6788699,,chr17&3663748
270426at7742,chr29&11791725,chr29&12549263,chr21&34795342,chr13&1592947,chr18&36760287,chr5&140664913
263171at7742,chr29&11972646,chr29&12744984,chr8&18831038,chr28&1468286,chr17&56009250,chr19&4343594
162155at7742,chr29&14683731,chr29&15894568,chr22&4443806,chr28&4963012,chr17&56269895,chr19&4816239
280261at7742,chr29&16956491,chr29&18322595,chr22&4952101,chr28&4433872,chr8&72444751,chr19&16500793
131825at7742,chr29&16990236,chr29&18359480,chr22&4962469,chr28&4421890,chr8&72461428,chr19&16519159
251278at7742,chr29&17062749,chr29&18431220,chr11&5499661,chr28&4413206,chr8&72483766,chr19&16553679
420085at7742,chr29&18196202,chr29&19608608,chr22&18156005,chr28&3665482,chr8&70131562,chr19&19201925
186292at7742,chr29&18216167,chr29&19629848,chr19&48060599,chr28&3487881,chr8&71388933,chr19&17281759
425523at7742,chr29&18256808,chr29&19672026,chr22&18166702,chr28&3672354,chr8&70139736,chr19&19173973
241923at7742,chr29&18629274,chr29&20039614,chr2&57121596,chr28&3757093,chr8&70220665,chr19&19042757
184785at7742,chr29&22411508,chr29&24158923,chr22&20748624,chr28&2107955,chr10&80805293,chr19&2249333
379829at7742,chr29&22442316,chr29&24192159,chr2&57825567,chr28&2113092,chr10&80801233,chr19&2243419
417805at7742,chr29&22453829,chr29&24205635,chr2&57848962,chr28&2118217,chr10&80796412,chr19&2233840
33364at7742,chr29&22464234,chr29&24216351,chr22&20774652,chr28&2128096,chr10&80755444,chr19&2164185
261976at7742,chr29&23701823,chr29&25515749,chr23&12455385,chr28&4304053,chr8&71251394,chr19&17049873
361935at7742,chr29&24460131,chr29&26283264,chr22&11071782,chr28&4259032,chr8&71367235,chr19&17215406
382432at7742,chr29&24958911,chr29&26824761,chr11&5554511,chr28&4159797,chr8&3459200,chr19&7477202
107743at7742,chr29&25274869,chr29&27135714,chr11&6886477,chr28&3952736,chr8&70451438,chr19&18648722
392959at7742,chr29&25531796,chr29&27410231,chr25&20694423,chr28&3990117,chr8&70513936,chr19&18561717
32732at7742,chr29&25817479,chr29&27687024,chr8&14212547,chr28&4365672,chr8&72704759,chr19&16829421
352256at7742,chr29&25890785,chr29&27762586,chr2&57879501,chr28&2762399,chr10&79669410,chr19&507507
260905at7742,chr29&25991376,chr29&27871896,chr11&13642183,chr28&2971390,chr10&79960163,chr19&984318
154679at7742,chr29&26568349,chr29&28526722,chr2&58905391,chr28&3618685,chr8&70043047,chr19&19272541
54075at7742,chr29&27675763,chr29&29790230,chr22&3161449,chr28&774716,chr17&56614384,chr19&5692032
418976at7742,chr29&28382545,chr29&30497148,chr22&10752564,chr28&655200,,chr19&2321680
429697at7742,chr29&28753137,chr29&30823059,chr8&47804396,chr28&983612,,chr19&8311505
298175at7742,chr29&29461072,chr29&31687232,chr2&22984999,chr28&1838367,chr17&33623961,chr19&8510691
381528at7742,chr29&29617249,chr29&31815214,chr11&11333430,chr3&41239601,chr17&14943613,chr6&169702460
412223at7742,chr29&29926775,,chr8&13352404,chr28&3438581,chr8&70868441,chr19&17936421
407505at7742,chr29&30511240,chr29&32935960,chr22&15719571,chr28&1080721,chr10&81264865,chr19&3762701
407323at7742,chr29&30866656,chr29&33280893,chr22&5135275,chr28&5034896,chr17&56176924,chr19&4658005
103478at7742,chr29&31970812,chr29&34530748,chr22&22275732,chr28&2606390,chr17&56043687,chr19&4402763
297362at7742,chr30&111436,chr32&138967,chr6&41023687,chr17&5358836,chr2&29777631,chr9&128309550
356998at7742,chr30&120578,chr32&152998,chr5&54416769,chr17&5355051,chr2&29788285,chr9&128323018
249853at7742,chr30&247386,chr32&311538,chr5&54483320,chr17&1813718,chr4&62509249,chr9&113388300
97645at7742,chr30&356417,chr32&460096,chr5&54555689,chr17&2152582,chr2&25272516,chr9&137174942
331959at7742,chr30&769523,chr32&897883,chr6&41018979,chr17&1819595,chr4&62499182,chr9&113373599
248773at7742,chr30&778045,chr32&905085,chr5&54401064,chr17&1821891,chr4&62480093,chr9&113354213
276337at7742,chr30&815595,chr32&940055,chr5&9983385,chr17&1828830,chr4&62443053,chr9&113315302
155999at7742,chr30&877019,chr32&996068,chr5&57439151,chr17&1836975,chr4&62405622,chr9&113275188
437625at7742,chr30&902691,,chr5&57359748,chr17&1844748,chr14&70348989,
397721at7742,chr30&913021,chr32&1038227,chr5&57328086,chr17&1849408,chr4&62385532,chr9&113256149
432038at7742,chr30&1044759,chr32&1177522,chr5&32888563,chr17&1807599,chr4&62523944,chr9&113408811
368433at7742,chr30&1319479,,chr5&54338257,chr17&1931779,chr2&24949997,chr9&137582543
275273at7742,chr30&1341574,chr32&1492482,chr5&25077421,chr17&1942512,chr2&24962479,chr9&137555239
101854at7742,chr30&4483015,chr32&4807330,KN149782.1&25261,chr17&3686290,chr4&65613208,chr9&116697743
361842at7742,chr30&5542037,chr32&5996342,chr5&65946340,chr17&7257904,chr2&27062188,chr9&133514636
119532at7742,chr30&5629489,chr32&6086432,chr10&10564495,chr17&7312155,chr2&27165588,chr9&133636372
55500at7742,chr30&5651351,chr32&6109899,chr10&10386273,chr17&7325404,chr2&27189519,chr9&133663889
298518at7742,chr30&6604016,chr32&7137491,chr5&33280904,chr17&7169472,chr2&26913436,chr9&133351913
175714at7742,chr30&6661896,chr32&7200794,chr8&12857114,chr17&7236493,chr2&27021914,chr9&133472021
381830at7742,chr30&6686096,chr32&7221600,chr21&5947884,chr17&7226667,chr2&27009988,chr9&133460067
19367at7742,chr30&6697691,chr32&7232510,chr8&45227058,chr17&7207277,chr2&26966992,chr9&133423436
278070at7742,chr30&6753534,chr32&7289212,chr21&5927075,chr17&7201573,chr2&150099722,chr9&133406953
394021at7742,chr30&6815289,chr32&7351731,chr5&1205833,chr17&7172818,chr2&26916426,chr9&133356593
37552at7742,chr30&6931858,chr32&7523320,chr16&51907009,chr17&8149943,chr2&26412371,chr9&136443733
44744at7742,chr30&7015989,chr32&7613923,chr5&51169129,chr17&8191564,chr2&26358692,chr9&136376356
225148at7742,chr30&7152686,chr32&7729637,chr8&6903415,chr17&5946968,chr2&30823840,chr9&129637790
262189at7742,chr30&7470232,chr32&8085013,chr5&32798883,chr17&5807428,chr2&30416302,chr9&129111601
185697at7742,chr30&7729518,chr32&8346107,chr21&11367424,chr17&7080404,chr2&28567633,chr9&133031012
294047at7742,chr30&7762681,chr32&8382244,chr21&3796685,chr17&5651685,chr2&30174093,chr9&128822765
248682at7742,chr30&7792173,chr32&8414346,,chr17&5637708,chr2&30133890,chr9&128787354
167017at7742,chr30&7915034,chr32&8544805,chr21&13217979,,chr2&30031734,chr9&128633744
145946at7742,chr30&8018129,chr32&8654728,chr8&2543626,chr17&5500750,chr1&80383104,chr9&128513581
437617at7742,chr30&8104378,chr32&8747528,chr5&1219348,chr17&5473625,chr2&32379361,chr9&128160408
313364at7742,chr30&8148872,chr32&8794168,chr5&72137397,chr17&6263158,chr2&31670740,chr9&130693792
104126at7742,chr30&8712296,chr32&9404366,chr5&51111769,chr17&6516474,chr2&32237390,chr9&131498004
432887at7742,chr30&8901653,chr32&9603952,chr5&31714896,chr17&5237546,chr2&32570910,chr9&127935722
359184at7742,chr30&9662349,chr32&10428691,chr5&33295826,chr17&6004257,,chr9&129828161
266927at7742,chr30&10398905,chr32&11235121,chr5&51227147,chr17&8453680,chr2&25998952,chr9&135933400
414041at7742,chr30&11191590,chr32&12088487,chr10&10313065,chr17&5322475,chr2&29827401,chr9&128371381
191130at7742,chr30&11530871,chr32&12442650,chr21&5365135,chr17&8571978,chr2&34848007,chr9&120802697
190981at7742,chr30&11725822,chr32&12660097,,chr17&6175362,chr10&62071123,chr7&21220209
242641at7742,chr30&12650989,chr32&13638362,chr21&6137053,chr17&5270227,chr2&32707924,chr9&127786149
277508at7742,chr30&12888178,chr32&13886774,chr21&4509750,chr17&5692033,chr2&30266612,chr9&128922324
229857at7742,chr30&12915329,chr32&13919906,chr21&4534209,chr17&5699645,chr2&30284427,chr9&128945687
13670at7742,chr30&12922420,chr32&13927609,chr21&4540127,chr17&5702276,chr2&30286439,chr9&128947720
173113at7742,chr30&13805631,chr32&14909966,,chr17&6894102,,
78812at7742,chr30&13870699,chr32&14985818,chr21&17413862,chr17&6935885,chr2&28826733,chr9&132670599
132972at7742,chr30&14179959,chr32&15331197,chr5&54457906,chr17&880048,chr2&25501959,chr9&136940928
56414at7742,chr30&17174197,chr32&18467875,chr5&70274730,chr17&1423467,chr4&63070689,chr9&113985547
349482at7742,chr30&17651127,chr32&18978870,chr10&9305528,chr17&9046065,,chrX&123116968
355430at7742,chr30&17694828,chr32&19021290,chr10&9340260,chr17&9036358,chr2&36117815,chr9&122241884
392048at7742,chr30&17800338,chr32&19132872,chr10&9398328,chr17&9005934,chr2&36049529,chr9&122159973
384069at7742,chr30&17816239,chr32&19148486,chr10&9410435,chr17&9004054,chr2&36036504,chr9&122144241
115220at7742,chr30&20533967,chr32&21978066,chr8&41469237,chr17&9863241,chr2&39018409,chr9&124880530
320621at7742,chr30&20741344,chr32&22202158,chr5&2692341,chr17&9887750,chr2&34779237,chr9&125203014
158142at7742,chr30&20983782,chr32&22441525,chr5&5406503,chr17&9940195,chr2&34478551,chr9&125438887
182326at7742,chr30&23650438,chr32&25249216,chr5&32381383,chr17&10674866,chr2&34805711,chr9&120764559
190356at7742,chr30&26699537,chr32&28406959,chr5&29549349,chr17&2266834,chr2&25200320,chr9&137255510
115171at7742,chr30&27035565,chr10&7841653,chr23&1661677,chr8&1665097,chr3&108793773,chr1&108746738
413027at7742,chr30&27997899,chr32&29784329,chr14&35499752,chr3&45670579,,chr6&159790588
17848at7742,chr31&6114031,chr31&9508656,chr23&28958916,chr21&3831441,chr4&148928282,chr1&10638942
311134at7742,chr31&6490649,chr31&9902717,chr23&28803592,chr21&3742236,chr4&149104251,chr1&10461490
409455at7742,chr31&6549030,chr31&9955923,chr6&45934766,chr21&3735607,chr4&149128773,chr1&10430518
161769at7742,chr31&6637585,chr31&10041132,chr23&29375951,chr21&3724921,chr4&149142497,chr1&10399118
41902at7742,chr31&6946811,chr31&10343363,chr23&29508214,chr21&3601154,chr4&149329676,chr1&10095427
417286at7742,chr31&7427922,chr31&10799135,chr23&29570387,chr21&3581203,chr4&149477349,chr1&9930399
188889at7742,chr31&7749655,chr31&11139309,chr23&29827796,chr21&3426784,chr4&149716980,chr1&9588931
99037at7742,chr31&8182615,chr31&11565007,chr6&45921962,chr21&3294705,chr4&149981558,chr1&9244935
359693at7742,chr31&8320564,chr31&11698091,chr23&22597790,chr21&3259949,chr4&150087754,chr1&9104419
158236at7742,chr31&9547984,chr31&12956980,chr23&23126700,chr21&2886895,chr4&156236045,
380097at7742,chr31&10878977,chr31&14357053,chr6&40701141,chr21&2652581,chr4&156117032,chr1&1082893
313142at7742,chr31&12181784,chr31&15728397,chr8&22327279,chr21&937016,chr4&154011816,chr1&3781088
190766at7742,chr31&12291707,chr31&15843391,chr8&53185080,chr21&1852837,chr4&155385401,chr1&2019424
389786at7742,chr31&14244999,chr31&17898691,chr23&26504105,chr21&6530916,chr4&119205674,chr1&42788421
83474at7742,chr31&15600700,chr31&19214626,chr23&14772041,chr21&4124200,chr4&148558468,chr1&11066718
297797at7742,chr31&15746352,chr31&19361822,chr8&46200166,chr21&4174743,chr4&148496155,chr1&11189580
4106at7742,chr31&15758462,,chr8&46085411,chr21&4138682,chr4&148452241,chr1&11108177
284651at7742,chr31&15831190,chr31&19452875,chr8&53919227,chr21&4200721,chr4&148436155,chr1&11273532
257616at7742,chr31&17310550,chr31&21033619,chr11&37642035,chr21&6752829,chr4&138247201,chr1&20721792
72937at7742,chr31&17348685,chr31&21075370,,,chr4&138262503,
80791at7742,chr31&17456521,chr31&21185641,chr8&22297813,chr21&923764,chr4&153978983,chr1&3815402
249877at7742,chr31&17539510,chr31&21273060,chr8&22277239,chr21&921254,chr4&153965370,chr1&3857604
49935at7742,chr31&17603384,chr31&21310001,chr8&21978667,chr21&694040,chr4&152487624,chr1&5863265
356646at7742,chr31&19872122,chr31&23644367,chr8&48942385,chr21&1562123,chr4&155074939,chr1&2392702
333672at7742,chr31&19884198,chr31&23667772,chr8&47320145,chr21&1554923,chr4&155067069,chr1&2405766
73527at7742,chr31&20164649,chr31&23959879,chr11&15872641,chr21&1438217,chr4&154964146,chr1&2508847
308660at7742,chr31&21140324,chr31&25017333,chr11&41090442,chr21&560614,chr4&151991553,chr1&6614067
365226at7742,chr31&21193387,chr31&25071722,chr23&21492222,chr21&633615,chr4&152297374,chr1&6225080
420260at7742,chr31&21244927,,chr24&26475296,chr9&19878996,chr5&22528321,
366534at7742,chr31&21471284,chr31&25357803,chr11&41459895,chr21&260173,chr4&150889621,chr1&7962786
410824at7742,chr31&21817808,chr31&25694387,chr11&41216767,chr21&211381,chr14&20391327,chr10&73250852
123758at7742,chr31&22093472,chr31&25991507,chr11&40651885,chr21&216439,chr4&150629531,chr1&8324330
160945at7742,chr31&22415270,chr31&26329266,chr23&24957014,chr21&584706,chr4&152039355,chr1&6525854
340519at7742,chr31&22636800,chr31&26553710,chr11&40498048,chr21&5481801,chr4&147849766,chr1&12021727
118406at7742,chr31&22702772,chr31&26618086,chr8&47834018,chr21&5535457,chr4&147941025,
98637at7742,chr31&22843410,chr31&26775392,chr8&47221151,chr21&5607310,chr4&148041597,chr1&11790680
404922at7742,chr31&22886118,chr31&26819245,chr11&16040686,chr21&5634631,chr4&148080483,chr1&11736209
81824at7742,chr31&22964426,chr31&26902256,chr23&21261342,chr21&4664470,chr4&139352620,chr1&19219303
476at7742,chr31&22993501,chr31&26935968,chr23&21278702,chr21&4596244,chr4&139380687,chr1&19074832
136089at7742,chr31&23192784,chr31&27133624,chr11&41936542,chr21&4552271,chr4&45802464,chr1&18872845
391055at7742,chr31&23215611,chr31&27166241,chr23&29877373,chr21&2230408,chr4&155832016,chr1&1373801
328506at7742,chr31&23422285,chr31&27349209,chr11&3499340,chr21&2358946,chr4&155889318,chr1&1308644
336331at7742,chr31&23569079,chr31&27529602,chr11&2687404,chr21&2534192,chr4&155991639,chr1&1232279
419118at7742,chr31&23735772,chr31&27702526,chr22&9290,chr21&2214657,chr4&155803656,chr1&1402083
293076at7742,chr31&24159766,chr31&28149481,chr23&39615725,chr21&4814492,chr4&138895738,chr1&19882514
158042at7742,chr31&24202415,chr31&28197976,chr23&39696112,chr21&4789378,chr4&139001047,chr1&19683040
205403at7742,chr31&24273604,chr31&28267415,chr23&39730986,chr21&4783774,chr4&139061420,chr1&19665754
266056at7742,chr31&24468759,chr31&28476776,chr23&37483005,chr21&4912860,chr4&141746810,chr1&15573651
256473at7742,chr31&24509471,chr31&28511545,chr23&24973989,chr21&4924652,chr4&141793855,chr1&15492943
204708at7742,chr31&24525962,chr31&28533180,chr23&24227709,chr21&6771633,chr4&138304645,chr1&20652379
113103at7742,chr31&24572956,chr31&28580358,,chr21&4339826,chr4&141157848,chr1&16250670
363264at7742,chr31&24615095,chr31&28624657,chr6&41446643,chr21&4332989,chr4&141214361,chr1&16232048
53999at7742,chr31&24946101,chr31&28939017,chr23&24202889,chr21&4207421,chr4&141626570,chr1&15701941
376607at7742,chr31&25250512,chr31&29257607,chr22&20270,,chr4&141012859,chr1&16974920
58506at7742,chr31&25292864,chr31&29292230,chr23&24512746,chr21&4421740,chr4&140987048,chr1&16986221
313611at7742,chr31&25479179,chr31&29504010,chr11&26370750,chr4&50022591,chr5&88554614,chr4&70688678
234637at7742,chr31&25507769,chr31&29533260,chr8&26902866,chr21&6445312,chr4&119422886,chr1&42428356
1034at7742,chr31&26419309,chr31&30379177,chr23&21710988,chr21&5365044,chr4&144975137,chr1&12234267
185648at7742,chr31&27101126,chr31&31228314,chr23&21522751,chr21&162155,chr4&140702157,
395237at7742,chr31&27772756,chr31&31962018,chr11&39109229,chr21&6373919,chr4&119226342,chr1&42767312
116065at7742,chr32&13847,chr33&55325,chr21&23036565,chr24&5480598,chr9&49055683,chr11&113733694
399109at7742,chr32&832974,chr33&1012735,chr15&12525624,chr24&5455340,chr9&45118257,chr11&118166887
401723at7742,chr32&1143859,chr33&1308081,chr18&42781728,chr24&4372291,chr9&44799471,chr11&118527495
54892at7742,chr32&1273334,chr33&1440178,chr15&23423773,chr24&4428018,chr9&44925849,chr11&118365081
69398at7742,chr32&1350626,chr33&1522903,chr15&23468820,chr24&4295620,chr9&44253218,chr11&119170303
